i x t
10 7.7399999e-01 4.1090086e-01
11 7.7399999e-01 4.1303784e-01
12 7.7399999e-01 4.1027039e-01
13 7.7399999e-01 4.1231880e-01
14 7.7399999e-01 4.1003349e-01
15 7.7399999e-01 4.1323820e-01
16 7.7399999e-01 4.1154337e-01
17 7.7399999e-01 4.0968356e-01
18 7.7399999e-01 4.1070649e-01
19 7.7399999e-01 4.1416350e-01
20 7.7399999e-01 4.1131195e-01
1 7.7499998e-01 4.3852392e-01
2 7.7499998e-01 4.4158244e-01
3 7.7499998e-01 4.4009337e-01
4 7.7499998e-01 4.3993956e-01
5 7.7499998e-01 4.3978170e-01
6 7.7499998e-01 4.4123110e-01
7 7.7499998e-01 4.4087502e-01
8 7.7499998e-01 4.3908051e-01
9 7.7499998e-01 4.4121715e-01
10 7.7499998e-01 4.3903369e-01
11 7.7499998e-01 4.3766689e-01
12 7.7499998e-01 4.4175172e-01
13 7.7499998e-01 4.3883508e-01
14 7.7499998e-01 4.4018957e-01
15 7.7499998e-01 4.3941778e-01
16 7.7499998e-01 4.3992943e-01
17 7.7499998e-01 4.4009787e-01
18 7.7499998e-01 4.3902186e-01
19 7.7499998e-01 4.4129649e-01
20 7.7499998e-01 4.4158271e-01
1 7.7600002e-01 4.6927032e-01
2 7.7600002e-01 4.6634454e-01
3 7.7600002e-01 4.6938893e-01
4 7.7600002e-01 4.6899447e-01
5 7.7600002e-01 4.6966746e-01
6 7.7600002e-01 4.6670333e-01
7 7.7600002e-01 4.6844998e-01
8 7.7600002e-01 4.6757394e-01
9 7.7600002e-01 4.6777907e-01
10 7.7600002e-01 4.6893680e-01
11 7.7600002e-01 4.6796134e-01
12 7.7600002e-01 4.6662140e-01
13 7.7600002e-01 4.6805063e-01
14 7.7600002e-01 4.7035626e-01
15 7.7600002e-01 4.7032231e-01
16 7.7600002e-01 4.6745142e-01
17 7.7600002e-01 4.6789712e-01
18 7.7600002e-01 4.6681756e-01
19 7.7600002e-01 4.6695971e-01
20 7.7600002e-01 4.6707028e-01
1 7.7700001e-01 4.9494761e-01
2 7.7700001e-01 4.9725276e-01
3 7.7700001e-01 4.9455047e-01
4 7.7700001e-01 4.9590948e-01
5 7.7700001e-01 4.9696118e-01
6 7.7700001e-01 4.9577275e-01
7 7.7700001e-01 4.9737957e-01
8 7.7700001e-01 4.9724850e-01
9 7.7700001e-01 4.9707595e-01
10 7.7700001e-01 4.9468806e-01
11 7.7700001e-01 4.9694011e-01
12 7.7700001e-01 4.9649137e-01
13 7.7700001e-01 4.9836150e-01
14 7.7700001e-01 4.9540511e-01
15 7.7700001e-01 4.9600643e-01
16 7.7700001e-01 4.9824575e-01
17 7.7700001e-01 4.9697837e-01
18 7.7700001e-01 4.9693909e-01
19 7.7700001e-01 4.9409178e-01
20 7.7700001e-01 4.9634078e-01
1 7.7800000e-01 5.2249831e-01
2 7.7800000e-01 5.2182484e-01
3 7.7800000e-01 5.2103621e-01
4 7.7800000e-01 5.2404791e-01
5 7.7800000e-01 5.2260250e-01
6 7.7800000e-01 5.2125192e-01
7 7.7800000e-01 5.2472138e-01
8 7.7800000e-01 5.2194405e-01
9 7.7800000e-01 5.2490485e-01
10 7.7800000e-01 5.2228385e-01
11 7.7800000e-01 5.2207845e-01
12 7.7800000e-01 5.2310622e-01
13 7.7800000e-01 5.2305800e-01
14 7.7800000e-01 5.2307856e-01
15 7.7800000e-01 5.2340198e-01
16 7.7800000e-01 5.2363962e-01
17 7.7800000e-01 5.2341455e-01
18 7.7800000e-01 5.2321315e-01
19 7.7800000e-01 5.2171797e-01
20 7.7800000e-01 5.2494627e-01
1 7.7899998e-01 5.5184466e-01
2 7.7899998e-01 5.5085450e-01
3 7.7899998e-01 5.5130786e-01
4 7.7899998e-01 5.4907703e-01
5 7.7899998e-01 5.4980159e-01
6 7.7899998e-01 5.5091691e-01
7 7.7899998e-01 5.5107594e-01
8 7.7899998e-01 5.4858583e-01
9 7.7899998e-01 5.4843110e-01
10 7.7899998e-01 5.4698724e-01
11 7.7899998e-01 5.4997933e-01
12 7.7899998e-01 5.5115443e-01
13 7.7899998e-01 5.5137557e-01
14 7.7899998e-01 5.5187714e-01
15 7.7899998e-01 5.5183113e-01
16 7.7899998e-01 5.4993290e-01
17 7.7899998e-01 5.5041438e-01
18 7.7899998e-01 5.5013484e-01
19 7.7899998e-01 5.4891145e-01
20 7.7899998e-01 5.4936111e-01
1 7.7999997e-01 5.7682574e-01
2 7.7999997e-01 5.7713056e-01
3 7.7999997e-01 5.7661861e-01
4 7.7999997e-01 5.7790631e-01
5 7.7999997e-01 5.7541275e-01
6 7.7999997e-01 5.7593745e-01
7 7.7999997e-01 5.7842070e-01
8 7.7999997e-01 5.7668054e-01
9 7.7999997e-01 5.7329315e-01
10 7.7999997e-01 5.7688332e-01
11 7.7999997e-01 5.7569230e-01
12 7.7999997e-01 5.7737857e-01
13 7.7999997e-01 5.7814455e-01
14 7.7999997e-01 5.7658529e-01
15 7.7999997e-01 5.7787514e-01
16 7.7999997e-01 5.7765746e-01
17 7.7999997e-01 5.7717174e-01
18 7.7999997e-01 5.7770693e-01
19 7.7999997e-01 5.7653111e-01
20 7.7999997e-01 5.7733136e-01
1 7.8100002e-01 6.0331482e-01
2 7.8100002e-01 6.0267603e-01
3 7.8100002e-01 6.0268354e-01
4 7.8100002e-01 6.0234421e-01
5 7.8100002e-01 6.0266238e-01
6 7.8100002e-01 6.0278267e-01
7 7.8100002e-01 6.0332543e-01
8 7.8100002e-01 6.0174376e-01
9 7.8100002e-01 6.0381740e-01
10 7.8100002e-01 6.0094422e-01
11 7.8100002e-01 6.0178953e-01
12 7.8100002e-01 6.0323721e-01
13 7.8100002e-01 6.0211569e-01
14 7.8100002e-01 6.0230792e-01
15 7.8100002e-01 6.0211468e-01
16 7.8100002e-01 6.0172808e-01
17 7.8100002e-01 6.0134715e-01
18 7.8100002e-01 6.0199684e-01
19 7.8100002e-01 6.0220796e-01
20 7.8100002e-01 6.0154516e-01
1 7.8200001e-01 6.2705225e-01
2 7.8200001e-01 6.2793154e-01
3 7.8200001e-01 6.2707800e-01
4 7.8200001e-01 6.2911624e-01
5 7.8200001e-01 6.2692010e-01
6 7.8200001e-01 6.2838960e-01
7 7.8200001e-01 6.2690502e-01
8 7.8200001e-01 6.2752390e-01
9 7.8200001e-01 6.2614942e-01
10 7.8200001e-01 6.2646669e-01
11 7.8200001e-01 6.2712902e-01
12 7.8200001e-01 6.2710714e-01
13 7.8200001e-01 6.2798715e-01
14 7.8200001e-01 6.2701219e-01
15 7.8200001e-01 6.2696499e-01
16 7.8200001e-01 6.2855971e-01
17 7.8200001e-01 6.2799197e-01
18 7.8200001e-01 6.2732720e-01
19 7.8200001e-01 6.2692207e-01
20 7.8200001e-01 6.2795109e-01
1 7.8299999e-01 6.5172195e-01
2 7.8299999e-01 6.5383047e-01
3 7.8299999e-01 6.5136814e-01
4 7.8299999e-01 6.5192682e-01
5 7.8299999e-01 6.5359819e-01
6 7.8299999e-01 6.5083867e-01
7 7.8299999e-01 6.5377057e-01
8 7.8299999e-01 6.5210193e-01
9 7.8299999e-01 6.5336156e-01
10 7.8299999e-01 6.5367186e-01
11 7.8299999e-01 6.5273178e-01
12 7.8299999e-01 6.5310872e-01
13 7.8299999e-01 6.5169871e-01
14 7.8299999e-01 6.5324616e-01
15 7.8299999e-01 6.5342581e-01
16 7.8299999e-01 6.5358251e-01
17 7.8299999e-01 6.5228665e-01
18 7.8299999e-01 6.5248281e-01
19 7.8299999e-01 6.5327996e-01
20 7.8299999e-01 6.5087730e-01
1 7.8399998e-01 6.7622715e-01
2 7.8399998e-01 6.7599607e-01
3 7.8399998e-01 6.7681509e-01
4 7.8399998e-01 6.7740303e-01
5 7.8399998e-01 6.7620248e-01
6 7.8399998e-01 6.7694831e-01
7 7.8399998e-01 6.7670608e-01
8 7.8399998e-01 6.7743981e-01
9 7.8399998e-01 6.7717910e-01
10 7.8399998e-01 6.7560595e-01
11 7.8399998e-01 6.7584080e-01
12 7.8399998e-01 6.7699736e-01
13 7.8399998e-01 6.7479050e-01
14 7.8399998e-01 6.7487675e-01
15 7.8399998e-01 6.7631346e-01
16 7.8399998e-01 6.7597479e-01
17 7.8399998e-01 6.7575544e-01
18 7.8399998e-01 6.7491162e-01
19 7.8399998e-01 6.7676580e-01
20 7.8399998e-01 6.7672652e-01
1 7.8500003e-01 7.0063180e-01
2 7.8500003e-01 7.0040196e-01
3 7.8500003e-01 7.0036399e-01
4 7.8500003e-01 7.0064807e-01
5 7.8500003e-01 6.9944441e-01
6 7.8500003e-01 6.9855905e-01
7 7.8500003e-01 6.9900542e-01
8 7.8500003e-01 7.0033896e-01
9 7.8500003e-01 7.0007610e-01
10 7.8500003e-01 6.9861680e-01
11 7.8500003e-01 6.9983840e-01
12 7.8500003e-01 7.0285022e-01
13 7.8500003e-01 7.0063835e-01
14 7.8500003e-01 6.9991237e-01
15 7.8500003e-01 6.9953060e-01
16 7.8500003e-01 7.0172006e-01
17 7.8500003e-01 6.9828427e-01
18 7.8500003e-01 6.9953662e-01
19 7.8500003e-01 6.9999307e-01
20 7.8500003e-01 6.9933492e-01
1 7.8600001e-01 7.2101426e-01
2 7.8600001e-01 7.2444278e-01
3 7.8600001e-01 7.2221005e-01
4 7.8600001e-01 7.2237647e-01
5 7.8600001e-01 7.2259015e-01
6 7.8600001e-01 7.2313595e-01
7 7.8600001e-01 7.2317392e-01
8 7.8600001e-01 7.2231048e-01
9 7.8600001e-01 7.2308278e-01
10 7.8600001e-01 7.2341835e-01
11 7.8600001e-01 7.1956772e-01
12 7.8600001e-01 7.2336757e-01
13 7.8600001e-01 7.2141480e-01
14 7.8600001e-01 7.2351831e-01
15 7.8600001e-01 7.2273499e-01
16 7.8600001e-01 7.2320604e-01
17 7.8600001e-01 7.2195655e-01
18 7.8600001e-01 7.2270477e-01
19 7.8600001e-01 7.2269255e-01
20 7.8600001e-01 7.2231197e-01
1 7.8700000e-01 7.4499345e-01
2 7.8700000e-01 7.4493372e-01
3 7.8700000e-01 7.4591219e-01
4 7.8700000e-01 7.4402136e-01
5 7.8700000e-01 7.4427456e-01
6 7.8700000e-01 7.4286485e-01
7 7.8700000e-01 7.4512029e-01
8 7.8700000e-01 7.4432808e-01
9 7.8700000e-01 7.4404216e-01
10 7.8700000e-01 7.4348080e-01
11 7.8700000e-01 7.4448425e-01
12 7.8700000e-01 7.4468011e-01
13 7.8700000e-01 7.4473757e-01
14 7.8700000e-01 7.4496776e-01
15 7.8700000e-01 7.4428636e-01
16 7.8700000e-01 7.4484408e-01
17 7.8700000e-01 7.4459261e-01
18 7.8700000e-01 7.4358118e-01
19 7.8700000e-01 7.4444735e-01
20 7.8700000e-01 7.4534595e-01
1 7.8799999e-01 7.6632166e-01
2 7.8799999e-01 7.6703882e-01
3 7.8799999e-01 7.6647949e-01
4 7.8799999e-01 7.6545614e-01
5 7.8799999e-01 7.6713258e-01
6 7.8799999e-01 7.6648974e-01
7 7.8799999e-01 7.6552474e-01
8 7.8799999e-01 7.6758760e-01
9 7.8799999e-01 7.6637077e-01
10 7.8799999e-01 7.6799190e-01
11 7.8799999e-01 7.6675534e-01
12 7.8799999e-01 7.6683241e-01
13 7.8799999e-01 7.6621616e-01
14 7.8799999e-01 7.6557332e-01
15 7.8799999e-01 7.6360458e-01
16 7.8799999e-01 7.6648116e-01
17 7.8799999e-01 7.6608729e-01
18 7.8799999e-01 7.6671177e-01
19 7.8799999e-01 7.6624113e-01
20 7.8799999e-01 7.6442164e-01
1 7.8899997e-01 7.8578651e-01
2 7.8899997e-01 7.8747302e-01
3 7.8899997e-01 7.8629434e-01
4 7.8899997e-01 7.8693569e-01
5 7.8899997e-01 7.8658080e-01
6 7.8899997e-01 7.8641599e-01
7 7.8899997e-01 7.8637964e-01
8 7.8899997e-01 7.8526837e-01
9 7.8899997e-01 7.8660434e-01
10 7.8899997e-01 7.8503698e-01
11 7.8899997e-01 7.8696764e-01
12 7.8899997e-01 7.8576833e-01
13 7.8899997e-01 7.8562039e-01
14 7.8899997e-01 7.8637099e-01
15 7.8899997e-01 7.8684980e-01
16 7.8899997e-01 7.8615147e-01
17 7.8899997e-01 7.8644854e-01
18 7.8899997e-01 7.8515905e-01
19 7.8899997e-01 7.8577274e-01
20 7.8899997e-01 7.8513926e-01
1 7.9000002e-01 8.0682945e-01
2 7.9000002e-01 8.0593860e-01
3 7.9000002e-01 8.0673683e-01
4 7.9000002e-01 8.0548364e-01
5 7.9000002e-01 8.0621237e-01
6 7.9000002e-01 8.0460256e-01
7 7.9000002e-01 8.0426651e-01
8 7.9000002e-01 8.0575854e-01
9 7.9000002e-01 8.0571240e-01
10 7.9000002e-01 8.0664361e-01
11 7.9000002e-01 8.0602914e-01
12 7.9000002e-01 8.0564755e-01
13 7.9000002e-01 8.0547762e-01
14 7.9000002e-01 8.0640668e-01
15 7.9000002e-01 8.0621684e-01
16 7.9000002e-01 8.0635744e-01
17 7.9000002e-01 8.0538177e-01
18 7.9000002e-01 8.0648977e-01
19 7.9000002e-01 8.0712348e-01
20 7.9000002e-01 8.0657905e-01
1 7.9100001e-01 8.2468694e-01
2 7.9100001e-01 8.2434052e-01
3 7.9100001e-01 8.2504249e-01
4 7.9100001e-01 8.2531297e-01
5 7.9100001e-01 8.2512140e-01
6 7.9100001e-01 8.2524568e-01
7 7.9100001e-01 8.2410872e-01
8 7.9100001e-01 8.2453954e-01
9 7.9100001e-01 8.2542121e-01
10 7.9100001e-01 8.2493722e-01
11 7.9100001e-01 8.2438082e-01
12 7.9100001e-01 8.2569611e-01
13 7.9100001e-01 8.2431227e-01
14 7.9100001e-01 8.2621056e-01
15 7.9100001e-01 8.2501227e-01
16 7.9100001e-01 8.2398957e-01
17 7.9100001e-01 8.2496411e-01
18 7.9100001e-01 8.2540953e-01
19 7.9100001e-01 8.2509863e-01
20 7.9100001e-01 8.2475203e-01
1 7.9200000e-01 8.4286427e-01
2 7.9200000e-01 8.4403872e-01
3 7.9200000e-01 8.4248388e-01
4 7.9200000e-01 8.4346753e-01
5 7.9200000e-01 8.4312272e-01
6 7.9200000e-01 8.4251058e-01
7 7.9200000e-01 8.4282386e-01
8 7.9200000e-01 8.4426636e-01
9 7.9200000e-01 8.4361458e-01
10 7.9200000e-01 8.4300238e-01
11 7.9200000e-01 8.4293431e-01
12 7.9200000e-01 8.4431279e-01
13 7.9200000e-01 8.4207219e-01
14 7.9200000e-01 8.4255034e-01
15 7.9200000e-01 8.4220558e-01
16 7.9200000e-01 8.4291166e-01
17 7.9200000e-01 8.4358078e-01
18 7.9200000e-01 8.4265471e-01
19 7.9200000e-01 8.4394509e-01
20 7.9200000e-01 8.4410340e-01
1 7.9299998e-01 8.6107761e-01
2 7.9299998e-01 8.6026460e-01
3 7.9299998e-01 8.6053383e-01
4 7.9299998e-01 8.6087126e-01
5 7.9299998e-01 8.6171663e-01
6 7.9299998e-01 8.5925585e-01
7 7.9299998e-01 8.6094266e-01
8 7.9299998e-01 8.6013931e-01
9 7.9299998e-01 8.6036652e-01
10 7.9299998e-01 8.6124629e-01
11 7.9299998e-01 8.6010391e-01
12 7.9299998e-01 8.5998785e-01
13 7.9299998e-01 8.6017996e-01
14 7.9299998e-01 8.6014318e-01
15 7.9299998e-01 8.6015129e-01
16 7.9299998e-01 8.6012095e-01
17 7.9299998e-01 8.5996991e-01
18 7.9299998e-01 8.5946923e-01
19 7.9299998e-01 8.5963029e-01
20 7.9299998e-01 8.5985196e-01
1 7.9400003e-01 8.7598926e-01
2 7.9400003e-01 8.7661248e-01
3 7.9400003e-01 8.7589252e-01
4 7.9400003e-01 8.7660551e-01
5 7.9400003e-01 8.7664711e-01
6 7.9400003e-01 8.7700671e-01
7 7.9400003e-01 8.7651420e-01
8 7.9400003e-01 8.7713325e-01
9 7.9400003e-01 8.7652189e-01
10 7.9400003e-01 8.7723815e-01
11 7.9400003e-01 8.7643301e-01
12 7.9400003e-01 8.7584376e-01
13 7.9400003e-01 8.7584639e-01
14 7.9400003e-01 8.7660742e-01
15 7.9400003e-01 8.7576431e-01
16 7.9400003e-01 8.7672621e-01
17 7.9400003e-01 8.7638742e-01
18 7.9400003e-01 8.7697554e-01
19 7.9400003e-01 8.7586075e-01
20 7.9400003e-01 8.7768894e-01
1 7.9500002e-01 8.9172131e-01
2 7.9500002e-01 8.9126056e-01
3 7.9500002e-01 8.9155829e-01
4 7.9500002e-01 8.9131796e-01
5 7.9500002e-01 8.9157838e-01
6 7.9500002e-01 8.9285153e-01
7 7.9500002e-01 8.9195371e-01
8 7.9500002e-01 8.9126420e-01
9 7.9500002e-01 8.9279407e-01
10 7.9500002e-01 8.9218396e-01
11 7.9500002e-01 8.9133567e-01
12 7.9500002e-01 8.9234138e-01
13 7.9500002e-01 8.9227897e-01
14 7.9500002e-01 8.9153516e-01
15 7.9500002e-01 8.9200419e-01
16 7.9500002e-01 8.9156073e-01
17 7.9500002e-01 8.9097148e-01
18 7.9500002e-01 8.9180923e-01
19 7.9500002e-01 8.9137131e-01
20 7.9500002e-01 8.9253271e-01
1 7.9600000e-01 9.0644884e-01
2 7.9600000e-01 9.0613848e-01
3 7.9600000e-01 9.0621990e-01
4 7.9600000e-01 9.0676588e-01
5 7.9600000e-01 9.0673679e-01
6 7.9600000e-01 9.0625834e-01
7 7.9600000e-01 9.0635413e-01
8 7.9600000e-01 9.0611637e-01
9 7.9600000e-01 9.0644276e-01
10 7.9600000e-01 9.0678996e-01
11 7.9600000e-01 9.0608811e-01
12 7.9600000e-01 9.0726572e-01
13 7.9600000e-01 9.0687096e-01
14 7.9600000e-01 9.0604109e-01
15 7.9600000e-01 9.0558040e-01
16 7.9600000e-01 9.0673190e-01
17 7.9600000e-01 9.0643817e-01
18 7.9600000e-01 9.0606254e-01
19 7.9600000e-01 9.0668029e-01
20 7.9600000e-01 9.0680420e-01
1 7.9699999e-01 9.1970271e-01
2 7.9699999e-01 9.1921437e-01
3 7.9699999e-01 9.1959494e-01
4 7.9699999e-01 9.1943347e-01
5 7.9699999e-01 9.1937596e-01
6 7.9699999e-01 9.1941833e-01
7 7.9699999e-01 9.1996801e-01
8 7.9699999e-01 9.1984797e-01
9 7.9699999e-01 9.1941607e-01
10 7.9699999e-01 9.1946846e-01
11 7.9699999e-01 9.2002982e-01
12 7.9699999e-01 9.1984177e-01
13 7.9699999e-01 9.1927940e-01
14 7.9699999e-01 9.2028981e-01
15 7.9699999e-01 9.2034072e-01
16 7.9699999e-01 9.1913587e-01
17 7.9699999e-01 9.1969919e-01
18 7.9699999e-01 9.1939878e-01
19 7.9699999e-01 9.1946232e-01
20 7.9699999e-01 9.1910648e-01
1 7.9799998e-01 9.3214917e-01
2 7.9799998e-01 9.3208992e-01
3 7.9799998e-01 9.3283141e-01
4 7.9799998e-01 9.3211895e-01
5 7.9799998e-01 9.3261546e-01
6 7.9799998e-01 9.3226463e-01
7 7.9799998e-01 9.3248206e-01
8 7.9799998e-01 9.3212050e-01
9 7.9799998e-01 9.3228817e-01
10 7.9799998e-01 9.3271565e-01
11 7.9799998e-01 9.3146294e-01
12 7.9799998e-01 9.3257618e-01
13 7.9799998e-01 9.3255931e-01
14 7.9799998e-01 9.3286425e-01
15 7.9799998e-01 9.3261272e-01
16 7.9799998e-01 9.3215221e-01
17 7.9799998e-01 9.3247485e-01
18 7.9799998e-01 9.3204212e-01
19 7.9799998e-01 9.3299580e-01
20 7.9799998e-01 9.3245280e-01
1 7.9900002e-01 9.4424105e-01
2 7.9900002e-01 9.4315559e-01
3 7.9900002e-01 9.4380862e-01
4 7.9900002e-01 9.4385350e-01
5 7.9900002e-01 9.4342399e-01
6 7.9900002e-01 9.4418943e-01
7 7.9900002e-01 9.4351763e-01
8 7.9900002e-01 9.4364452e-01
9 7.9900002e-01 9.4326729e-01
10 7.9900002e-01 9.4271016e-01
11 7.9900002e-01 9.4360030e-01
12 7.9900002e-01 9.4409901e-01
13 7.9900002e-01 9.4331372e-01
14 7.9900002e-01 9.4362855e-01
15 7.9900002e-01 9.4426185e-01
16 7.9900002e-01 9.4405305e-01
17 7.9900002e-01 9.4388413e-01
18 7.9900002e-01 9.4403231e-01
19 7.9900002e-01 9.4376606e-01
20 7.9900002e-01 9.4376457e-01
1 8.0000001e-01 9.5415407e-01
2 8.0000001e-01 9.5464563e-01
3 8.0000001e-01 9.5376730e-01
4 8.0000001e-01 9.5451522e-01
5 8.0000001e-01 9.5401877e-01
6 8.0000001e-01 9.5463973e-01
7 8.0000001e-01 9.5346069e-01
8 8.0000001e-01 9.5464081e-01
9 8.0000001e-01 9.5358896e-01
10 8.0000001e-01 9.5473111e-01
11 8.0000001e-01 9.5466089e-01
12 8.0000001e-01 9.5386809e-01
13 8.0000001e-01 9.5450538e-01
14 8.0000001e-01 9.5388752e-01
15 8.0000001e-01 9.5403326e-01
16 8.0000001e-01 9.5425206e-01
17 8.0000001e-01 9.5384854e-01
18 8.0000001e-01 9.5470119e-01
19 8.0000001e-01 9.5491874e-01
20 8.0000001e-01 9.5444870e-01
1 8.0100000e-01 9.6446663e-01
2 8.0100000e-01 9.6330863e-01
3 8.0100000e-01 9.6386296e-01
4 8.0100000e-01 9.6369410e-01
5 8.0100000e-01 9.6370459e-01
6 8.0100000e-01 9.6337062e-01
7 8.0100000e-01 9.6387184e-01
8 8.0100000e-01 9.6435463e-01
9 8.0100000e-01 9.6370941e-01
10 8.0100000e-01 9.6361941e-01
11 8.0100000e-01 9.6342164e-01
12 8.0100000e-01 9.6390265e-01
13 8.0100000e-01 9.6349561e-01
14 8.0100000e-01 9.6395528e-01
15 8.0100000e-01 9.6380198e-01
16 8.0100000e-01 9.6333921e-01
17 8.0100000e-01 9.6367431e-01
18 8.0100000e-01 9.6386427e-01
19 8.0100000e-01 9.6350068e-01
20 8.0100000e-01 9.6402234e-01
1 8.0199999e-01 9.7191054e-01
2 8.0199999e-01 9.7241515e-01
3 8.0199999e-01 9.7232801e-01
4 8.0199999e-01 9.7212869e-01
5 8.0199999e-01 9.7220153e-01
6 8.0199999e-01 9.7220540e-01
7 8.0199999e-01 9.7214210e-01
8 8.0199999e-01 9.7165769e-01
9 8.0199999e-01 9.7173989e-01
10 8.0199999e-01 9.7264469e-01
11 8.0199999e-01 9.7211438e-01
12 8.0199999e-01 9.7189420e-01
13 8.0199999e-01 9.7265482e-01
14 8.0199999e-01 9.7236323e-01
15 8.0199999e-01 9.7221702e-01
16 8.0199999e-01 9.7288692e-01
17 8.0199999e-01 9.7205889e-01
18 8.0199999e-01 9.7220838e-01
19 8.0199999e-01 9.7171891e-01
20 8.0199999e-01 9.7247040e-01
1 8.0299997e-01 9.7937262e-01
2 8.0299997e-01 9.7907114e-01
3 8.0299997e-01 9.7946799e-01
4 8.0299997e-01 9.7918463e-01
5 8.0299997e-01 9.7947890e-01
6 8.0299997e-01 9.7967243e-01
7 8.0299997e-01 9.7925425e-01
8 8.0299997e-01 9.7964871e-01
9 8.0299997e-01 9.7931558e-01
10 8.0299997e-01 9.7921515e-01
11 8.0299997e-01 9.7939014e-01
12 8.0299997e-01 9.7922987e-01
13 8.0299997e-01 9.7951555e-01
14 8.0299997e-01 9.7943348e-01
15 8.0299997e-01 9.7954768e-01
16 8.0299997e-01 9.7932792e-01
17 8.0299997e-01 9.7952813e-01
18 8.0299997e-01 9.7985870e-01
19 8.0299997e-01 9.7953004e-01
20 8.0299997e-01 9.7952902e-01
1 8.0400002e-01 9.8543298e-01
2 8.0400002e-01 9.8548502e-01
3 8.0400002e-01 9.8579407e-01
4 8.0400002e-01 9.8538816e-01
5 8.0400002e-01 9.8559433e-01
6 8.0400002e-01 9.8556912e-01
7 8.0400002e-01 9.8522747e-01
8 8.0400002e-01 9.8608971e-01
9 8.0400002e-01 9.8590821e-01
10 8.0400002e-01 9.8558444e-01
11 8.0400002e-01 9.8534834e-01
12 8.0400002e-01 9.8541075e-01
13 8.0400002e-01 9.8567772e-01
14 8.0400002e-01 9.8575139e-01
15 8.0400002e-01 9.8576927e-01
16 8.0400002e-01 9.8542345e-01
17 8.0400002e-01 9.8573977e-01
18 8.0400002e-01 9.8588401e-01
19 8.0400002e-01 9.8542267e-01
20 8.0400002e-01 9.8582953e-01
1 8.0500001e-01 9.9086946e-01
2 8.0500001e-01 9.9088925e-01
3 8.0500001e-01 9.9072617e-01
4 8.0500001e-01 9.9096465e-01
5 8.0500001e-01 9.9082011e-01
6 8.0500001e-01 9.9048853e-01
7 8.0500001e-01 9.9060518e-01
8 8.0500001e-01 9.9058169e-01
9 8.0500001e-01 9.9051535e-01
10 8.0500001e-01 9.9079788e-01
11 8.0500001e-01 9.9100959e-01
12 8.0500001e-01 9.9079275e-01
13 8.0500001e-01 9.9044979e-01
14 8.0500001e-01 9.9063349e-01
15 8.0500001e-01 9.9103492e-01
16 8.0500001e-01 9.9057317e-01
17 8.0500001e-01 9.9074048e-01
18 8.0500001e-01 9.9081826e-01
19 8.0500001e-01 9.9096012e-01
20 8.0500001e-01 9.9060917e-01
1 8.0599999e-01 9.9481744e-01
2 8.0599999e-01 9.9482441e-01
3 8.0599999e-01 9.9484736e-01
4 8.0599999e-01 9.9467325e-01
5 8.0599999e-01 9.9492806e-01
6 8.0599999e-01 9.9476850e-01
7 8.0599999e-01 9.9463785e-01
8 8.0599999e-01 9.9487239e-01
9 8.0599999e-01 9.9475396e-01
10 8.0599999e-01 9.9483114e-01
11 8.0599999e-01 9.9472535e-01
12 8.0599999e-01 9.9457949e-01
13 8.0599999e-01 9.9482226e-01
14 8.0599999e-01 9.9484819e-01
15 8.0599999e-01 9.9509764e-01
16 8.0599999e-01 9.9484992e-01
17 8.0599999e-01 9.9482888e-01
18 8.0599999e-01 9.9475998e-01
19 8.0599999e-01 9.9467158e-01
20 8.0599999e-01 9.9473298e-01
1 8.0699998e-01 9.9757802e-01
2 8.0699998e-01 9.9752957e-01
3 8.0699998e-01 9.9751639e-01
4 8.0699998e-01 9.9771667e-01
5 8.0699998e-01 9.9770832e-01
6 8.0699998e-01 9.9755305e-01
7 8.0699998e-01 9.9752486e-01
8 8.0699998e-01 9.9766928e-01
9 8.0699998e-01 9.9777120e-01
10 8.0699998e-01 9.9765044e-01
11 8.0699998e-01 9.9757910e-01
12 8.0699998e-01 9.9769062e-01
13 8.0699998e-01 9.9771857e-01
14 8.0699998e-01 9.9761212e-01
15 8.0699998e-01 9.9760562e-01
16 8.0699998e-01 9.9763256e-01
17 8.0699998e-01 9.9750036e-01
18 8.0699998e-01 9.9769431e-01
19 8.0699998e-01 9.9755275e-01
20 8.0699998e-01 9.9765581e-01
1 8.0800003e-01 9.9948239e-01
2 8.0800003e-01 9.9934804e-01
3 8.0800003e-01 9.9937606e-01
4 8.0800003e-01 9.9938458e-01
5 8.0800003e-01 9.9946088e-01
6 8.0800003e-01 9.9932241e-01
7 8.0800003e-01 9.9936050e-01
8 8.0800003e-01 9.9943060e-01
9 8.0800003e-01 9.9949992e-01
10 8.0800003e-01 9.9945712e-01
11 8.0800003e-01 9.9930120e-01
12 8.0800003e-01 9.9947405e-01
13 8.0800003e-01 9.9938846e-01
14 8.0800003e-01 9.9929965e-01
15 8.0800003e-01 9.9939793e-01
16 8.0800003e-01 9.9948406e-01
17 8.0800003e-01 9.9935144e-01
18 8.0800003e-01 9.9928683e-01
19 8.0800003e-01 9.9934405e-01
20 8.0800003e-01 9.9943495e-01
1 8.0900002e-01 9.9998707e-01
2 8.0900002e-01 9.9996567e-01
3 8.0900002e-01 1.0000601e+00
4 8.0900002e-01 1.0000229e+00
5 8.0900002e-01 1.0000459e+00
6 8.0900002e-01 1.0000194e+00
7 8.0900002e-01 9.9995625e-01
8 8.0900002e-01 9.9995816e-01
